LAT,LON,ALL_ROUTES,STP_DESCR
37.70390142,-122.0893029,NX4,lake chabot rd:barlow dr
37.70134139,-122.0882971,NX4,lake chabot rd:somerset ave
37.69691651,-122.0870115,NX4,lake chabot rd:#20259
37.69417849,-122.0870528,NX4,castro valley blvd:park way
37.67166754,-122.0616851,94,east ave:northpointe ct
37.67101532,-122.0563223,94,east ave:hansen rd
37.67059125,-122.0534767,94,east ave:mead way
37.66844483,-122.0524888,94,2nd st:rick way
37.6676387,-122.0562907,94,2nd st:panitz way
37.66729561,-122.0580199,94,2nd st:blank st
37.6684872,-122.0518785,94,2nd st:windfeldt rd
37.67012335,-122.0524748,94,windfeldt rd:east ave
37.67108094,-122.0560156,94,east ave:hanson rd
37.67173925,-122.0614014,94,east ave:northpointe ct
37.67261613,-122.0688325,94,east ave:hayward high school svc drv way
37.67298483,-122.0734079,94,e st:east ave
37.67832798,-122.1403654,93,grant ave:nielson ave
37.67819316,-122.1043007,93,blossom way:haviland ave
37.67910007,-122.1014519,93,blossom way:western ave
37.67644645,-122.0973928,93,western ave:willow ave
37.67132068,-122.0899771,93,western ave:A ST
37.67913079,-122.1017167,93,blossom way:western ave
37.67808563,-122.1049331,93,blossom way:haviland ave
37.67129073,-122.1227771,93,bockman rd:via arriba
37.67094074,-122.1279444,93,bockman rd:via media
37.67054815,-122.1406542,93,bockman rd:via sonora
37.67107023,-122.1439545,93,bockman rd:via toyon
37.67134925,-122.145695,93,bockman rd:via amigos
37.67173372,-122.1481156,93,bockman rd:via catherine
37.67367856,-122.1497881,93,grant ave:bockman rd
37.67499853,-122.1471407,93,grant ave: via nueva
37.6773676,-122.1422051,93,grant ave:channel st
37.67836883,-122.1396919,93,grant ave:nielson ave
37.69448669,-122.0621768,NX4,center st:ravenwood pl
37.69571297,-122.0619486,NX4,center st:david st
37.71005795,-122.077755,NX4,seven hills rd:santa maria ave
37.69938665,-122.0613412,NX4,center st:circle ave
37.70397103,-122.0616494,NX4,heyer ave:center st
37.71046384,-122.0840783,NX4,seven hills rd:almond rd
37.71036563,-122.0872746,NX4,seven hills rd:marciel ct
37.71033778,-122.0884998,NX4,seven hills rd:quail ave
37.70868019,-122.0643496,NX4,seven hills rd:madison ave
37.75391048,-122.1966081,98,snell st:coliseam bart
37.90326997,-122.2779022,7 H,ARLINGTON AV:AMHERST AV
37.90369597,-122.2782512,7 H,ARLINGTON AV:COVENTRY RD
37.89976897,-122.2556892,67,CENTRAL PARK DR:LAKE ANZA
37.90284397,-122.2885422,15 G,COLUSA AV:CURRY AV
37.90094197,-122.2883162,15 G,COLUSA AV:LYNN AV
37.89945697,-122.2867292,15 G,COLUSA AV:OAK VIEW AV
37.89965396,-122.2874322,15 G,COLUSA AV:OAK VIEW AV
37.89340997,-122.2456502,67,WILDCAT CANYON RD:BRAZILLIAN BUILDING
37.67079874,-122.1283756,93,bockman rd:via honda
37.80798496,-122.2687902,11 51 12 802 851 72M 72 800 805 651 51S,BROADWAY:19TH ST (19TH ST BART STATION)
37.80932896,-122.2679522,51 12 59 59A 851 651 51S,BROADWAY:20TH ST (19TH ST BART STATION)
37.80924096,-122.2682962,51 12 851 51S 651,BROADWAY:20TH ST (19TH ST BART STATION)
37.81022996,-122.2674172,51 12 59 59A 851 651,BROADWAY:21ST ST
37.81019296,-122.2676872,51 12 59 59A 851 51S 651,BROADWAY:21ST ST
37.81356796,-122.2655742,51 59 59A 851 51S 651,BROADWAY:24TH ST
37.81398596,-122.2650222,51 59 59A 851 651 51S,BROADWAY:25TH ST
37.81503696,-122.2646672,51 59 59A 851,BROADWAY:26TH ST
37.81540196,-122.2641322,51 59 59A 851,BROADWAY:27TH ST
37.81646196,-122.2634792,51 851 651 51S,BROADWAY:28TH ST
37.81631196,-122.2638462,51 59 59A 851 51S 651,BROADWAY:28TH ST
37.81760996,-122.2627582,51 851 651 51S,BROADWAY:29TH ST
37.81728196,-122.2632572,51 851 51S 651,BROADWAY:29TH ST
37.81845996,-122.2622292,51 851 651 51S,BROADWAY:30TH ST
37.81874996,-122.2623342,51 851 51S 651,BROADWAY:30TH ST
37.82610496,-122.2574472,51 851 651 51S,BROADWAY:38TH ST
37.82640296,-122.2575642,51 851 51S 651,BROADWAY:38TH ST
37.79696996,-122.2759532,72 72M 72R 651,BROADWAY:3RD ST
37.79656296,-122.2759442,72M 72 72R 651,BROADWAY:3RD ST
37.82789596,-122.2566282,51 851 682 CB 51S 651,BROADWAY:40TH ST
37.82731296,-122.2566952,51 851 682 CB 651 51S,BROADWAY:40TH ST
37.83143696,-122.2544312,51 851 682 657 CB 51S 651 660 662,BROADWAY:42ND ST (OAKLAND TECHNICAL HIGH SCHOOL)
37.83335796,-122.2532292,51 851 682 CB 51S 651 660 662,BROADWAY:45TH ST
37.79771396,-122.2752242,72M 72 651,BROADWAY:4TH ST
37.83486796,-122.2522862,51 851 682 CB 51S 651 660 662,BROADWAY:51ST ST
37.79796496,-122.2753552,72 72M 651,BROADWAY:5TH ST
37.79924296,-122.2745512,72 72M 72R 651,BROADWAY:7TH ST
37.79967796,-122.2739842,72M 72 72R 651,BROADWAY:7TH ST
37.83982996,-122.2491532,605,BROADWAY:ADA ST
37.84890696,-122.2412232,605,BROADWAY:BROOKSIDE AV (COLLEGE PREPARATORY SCHOOL)
37.83640596,-122.2510302,59 59A V 682 CB 651 662 660,BROADWAY:COLLEGE AV
37.83679296,-122.2510782,59 59A 682 V CB 651 660 662,BROADWAY:COLLEGE AV
37.79555496,-122.2765642,72M 72,BROADWAY:EMBARCADERO W
37.81174596,-122.2664452,51 59 59A 851 651 51S,BROADWAY:GRAND AV
37.84663696,-122.2449062,605,BROADWAY:KEITH AV
37.83113696,-122.2543122,51 851 682 657 CB 651 51S 662 660,BROADWAY:MATHER ST (OAKLAND TECHNICAL HIGH SCHOOL)
37.82135096,-122.2607262,51 851 51S 651,BROADWAY:PIEDMONT AV
37.82072796,-122.2608092,51 851 651 51S,BROADWAY:PIEDMONT AV
37.83395496,-122.2525572,51 851 682 CB 651 51S 662 660,BROADWAY:PLEASANT VALLEY AV
37.84371896,-122.2467112,605,BROADWAY:TAFT AV
37.80590296,-122.2703552,11 15 51 12 851 72 72M 800 805 51S 651,BROADWAY:TELEGRAPH AV (LATHAM SQUARE)
37.81123996,-122.2670192,51 12 59 59A 851 51S 651,BROADWAY:W GRAND AV
37.82412696,-122.2586872,51 851 651 51S,BROADWAY:W MACARTHUR BLVD
37.82414796,-122.2589722,51 851 51S 651,BROADWAY:W MACARTHUR BLVD
37.83299996,-122.2531502,51 851 682 CB 651 51S 662 660,BROADWAY:WHITMORE ST (45TH ST)
37.79270296,-122.2168812,14,BROOKDALE AV:CAPP ST
37.79276796,-122.2168252,14,BROOKDALE AV:CAPP ST
37.79181296,-122.2149632,14,BROOKDALE AV:COOLIDGE AV
37.79328696,-122.2187712,14,BROOKDALE AV:FRUITVALE AV
37.73437696,-122.1951442,98 613 610,CAIRO RD:EMPIRE RD
37.78468296,-122.1782472,648,MOUNTAIN BLVD:FRONTAGE RD
37.85484497,-122.2204072,E,CALDECOTT LN:PARKWOOD APTS
37.79467496,-122.1733422,54,CAMPUS DR:CARL MUNCK SCHOOL
37.79025096,-122.1673302,54,CAMPUS DR:MERRITT COLLEGE
37.79456796,-122.1752822,54,CAMPUS DR:REDWOOD RD
37.73207096,-122.1781852,45 614 645 613,CAPISTRANO DR:ACALANES DR
37.73069996,-122.1785502,45 614 645 613,CAPISTRANO DR:ALMANZA DR
37.82744097,-122.1899372,360 665,CARISBROOK LN:DARNBY DR
37.79404596,-122.1819552,682 638 648,CARSON ST:ALISO AV
37.72616296,-122.1754602,45 614 645,CATRON DR:BERGEDO DR
37.72714896,-122.1740502,45 614 645,CATRON DR:REPOSO DR
37.88306197,-122.2461892,65,GRIZZLY PEAK BLVD:CENTENNIAL DR
37.88038497,-122.2467342,65,CENTENNIAL DR:LAWRENCE HALL OF SCIENCE
37.80656996,-122.2021462,643,CHARLESTON ST:LAGUNA AV
37.80281696,-122.2306272,NX 657 680 57 805 658 653,CHATHAM RD:13TH AV (EDNA BREWER MIDDLE SCHOOL)
37.80163596,-122.2289712,NX 657 680 57 805 658 653,CHATHAM RD:BRUCE ST
37.80422196,-122.2326082,NL NX 657 680 57 805 658 653,CHATHAM RD:PARK BLVD
37.82354697,-122.1957962,360 665,CHELTON DR:#6000
37.82576297,-122.1940392,360 665,CHELTON DR:CHELSEA DR
37.82686897,-122.1929132,360 665,CHELTON DR:DARNBY DR
37.82411397,-122.1946222,360 665,CHELTON DR:HAVERHILL DR
37.82150396,-122.1999892,360 665,CHELTON DR:SCARBOROUGH DR
37.84603296,-122.2551482,E,CLAREMONT AV:CHABOT RD
37.84591896,-122.2550252,E,CLAREMONT AV:CHABOT RD
37.84911096,-122.2524532,E,CLAREMONT AV:COLLEGE AV
37.84920696,-122.2525912,E,CLAREMONT AV:COLLEGE AV
37.84311696,-122.2575482,E,CLAREMONT AV:HUDSON ST
37.84306296,-122.2572872,E,CLAREMONT AV:HUDSON ST
37.80340396,-122.2747012,800,CLAY ST:11TH ST
37.80130496,-122.2760032,800,CLAY ST:8TH ST
37.85110396,-122.2523972,51 851 51S 605,COLLEGE AV:ALCATRAZ AV
37.83672896,-122.2513602,51 851 51S,COLLEGE AV:BROADWAY
37.83685996,-122.2512292,51 851 51S 605,COLLEGE AV:BROADWAY
37.84727496,-122.2521332,7 51 851 605 603 688,COLLEGE AV:CHABOT RD
37.84699896,-122.2519722,7 51 851 51S 605 603 688,COLLEGE AV:CHABOT RD
37.84881096,-122.2522892,7 51 851 605 603 688,COLLEGE AV:CLAREMONT AV
37.84922196,-122.2521912,7 51 851 51S 605 603 688,COLLEGE AV:CLAREMONT AV
37.84263796,-122.2516772,51 851 51S,COLLEGE AV:FOREST ST
37.84277696,-122.2515482,51 851 51S 605,COLLEGE AV:LAWTON AV
37.84021796,-122.2514142,51 851 51S,COLLEGE AV:MANILA AV
37.84001696,-122.2512762,51 851 51S 605,COLLEGE AV:MANILA AV
37.84545696,-122.2518072,7 51 851 51S 605 603 688,COLLEGE AV:MILES AV (CLAREMONT MIDDLE SCHOOL)
37.84576896,-122.2519772,7 51 851 605 51S 603 688,COLLEGE AV:OAK GROVE AV (OPP. CLAREMONT MIDDLE SCH
37.84426196,-122.2516522,7 51 851 51S 605,COLLEGE AV:ROCK RIDGE BART STATION
37.84487196,-122.2519402,51 59 59A 851 605 51S 688,COLLEGE AV:ROCK RIDGE BART STATION
37.83357897,-122.2041772,642 305,COLTON BLVD:ASILOMAR CIR (EAST JCTN)
37.83328897,-122.2049462,642 305,COLTON BLVD:ASILOMAR CIR (WEST JCTN)
37.83318097,-122.2052182,642 305,COLTON BLVD:ASILOMAR DR
37.83500097,-122.2011182,642 305,COLTON BLVD:CHAMBERS DR
37.83342797,-122.2042182,642 305,COLTON BLVD:HEARTWOOD DR (WEST JCTN)
37.83630997,-122.2001522,642 305,COLTON BLVD:HEMLOCK LN
37.83783797,-122.1982882,642 305,COLTON BLVD:RIDGEWOOD DR
37.80395496,-122.2031322,643,COOLIDGE AV:#4024
37.80529096,-122.2017542,643,COOLIDGE AV:ALIDA ST
37.79192096,-122.2147732,14,COOLIDGE AV:BROOKDALE AV
37.80239396,-122.2048502,643,COOLIDGE AV:CARMEL ST
37.80215696,-122.2049842,643,COOLIDGE AV:CARMEL ST
37.79877296,-122.2084052,643,COOLIDGE AV:HOPKINS PL
37.79869796,-122.2086162,643,COOLIDGE AV:MACARTHUR BLVD
37.80067896,-122.2065962,643,COOLIDGE AV:MADELINE ST (BRET HARTE MIDDLE SCHOOL)
37.80045696,-122.2067382,643,COOLIDGE AV:MADELINE ST (BRET HARTE MIDDLE SCHOOL)
37.80324696,-122.2039902,643,COOLIDGE AV:MORGAN AV
37.80326596,-122.2038482,643,COOLIDGE AV:MORGAN AV
37.79242696,-122.2142562,14,COOLIDGE AV:NICOL AV
37.79282396,-122.2140882,14,COOLIDGE AV:NICOL AV
37.79459596,-122.2125932,14,COOLIDGE AV:SCHOOL ST
37.79454696,-122.2127462,14,COOLIDGE AV:SCHOOL ST
37.84301296,-122.2421062,59A,COUNTRY CLUB DR:BOWLING DR
37.84299996,-122.2419672,59A,COUNTRY CLUB DR:BOWLING DR
37.83979596,-122.2424382,59A,COUNTRY CLUB DR:BROADWAY TER
37.83987196,-122.2422402,59A,COUNTRY CLUB DR:BROADWAY TER
37.84168296,-122.2421632,59A,COUNTRY CLUB DR:LINCOLNSHIRE DR
37.84193196,-122.2422042,59A,COUNTRY CLUB DR:LINCOLNSHIRE DR
37.81447196,-122.2251792,606,CROCKER AV:ASHMOUNT AV
37.81450796,-122.2252692,606,CROCKER AV:ASHMOUNT AV
37.78480396,-122.1818502,648,DAISY ST:#5040
37.78483096,-122.1812962,648,DAISY ST:DAVENPORT AV
37.78453496,-122.1828512,648,DAISY ST:FAIR AV
37.82657397,-122.1920992,360 665,DARNBY DR:#2733
37.84013896,-122.2217942,59 59A 682 CB 605 688 689,DUNCAN WY:BROADWAY TER
37.84004696,-122.2216422,59 59A 682 CB 605 688 689,DUNCAN WY:BROADWAY TER
37.83755296,-122.2194082,59 59A 682 CB 605 688 689,DUNCAN WY:GLENWOOD GLADE
37.83767496,-122.2196372,59 59A 682 CB 605 688 689,DUNCAN WY:GLENWOOD GLADE (SOUTH JCTN)
37.83890096,-122.2207012,59 59A 682 CB 605 688 689,DUNCAN WY:LEO WY
37.83868597,-122.2205802,59 59A 682 CB 605 688 689,DUNCAN WY:LEO WY
37.75328296,-122.1242052,98 649,DUNKIRK AV:GLEN ARTNEY ST
37.79587096,-122.2591782,11 62,E 10TH ST:2ND AV
37.79590196,-122.2589902,11 62,E 10TH ST:2ND AV
37.79467896,-122.2576022,11 62,E 10TH ST:4TH AV
37.79453996,-122.2576702,11 62,E 10TH ST:4TH AV
37.79780696,-122.2630252,11 62,E 10TH ST:FALLON ST
37.79688996,-122.2607592,11 62,E 10TH ST:KAISER CONVENTION CENTER
37.79061296,-122.2496222,11,E 12TH ST:11TH AV
37.79041296,-122.2496492,11,E 12TH ST:11TH AV
37.78899696,-122.2480252,11,E 12TH ST:13TH AV
37.78940396,-122.2482472,11,E 12TH ST:13TH AV
37.78254596,-122.2364772,62,E 12TH ST:23RD AV
37.78230496,-122.2366132,62,E 12TH ST:23RD AV
37.78130596,-122.2344502,62,E 12TH ST:25TH AV
37.78106596,-122.2346532,62,E 12TH ST:25TH AV
37.77813996,-122.2299282,62,E 12TH ST:29TH AV
37.77790796,-122.2300872,62 50,E 12TH ST:29TH AV
37.79381296,-122.2532302,11,E 12TH ST:7TH AV
37.79332396,-122.2529432,11,E 12TH ST:7TH AV
37.79232096,-122.2515352,11,E 12TH ST:9TH AV
37.79221296,-122.2516802,11,E 12TH ST:9TH AV
37.77654296,-122.2267012,50 62,E 12TH ST:FRUITVALE AV
37.74258196,-122.1693532,82 801 614 613 645,INTERNATIONAL BLVD:100TH AV
37.74261296,-122.1690662,82 801 645 614 613,INTERNATIONAL BLVD:100TH AV
37.74136696,-122.1684502,82 801 614 613 645,INTERNATIONAL BLVD:102ND AV
37.74013296,-122.1672262,82L 82 801 45 645 614 613,INTERNATIONAL BLVD:104TH AV
37.74004296,-122.1674632,82L 82 801 45 614 613 645,INTERNATIONAL BLVD:104TH AV
37.79199796,-122.2495102,82 801,INTERNATIONAL BLVD:10TH AV
37.79215696,-122.2498902,82 801,INTERNATIONAL BLVD:10TH AV
37.78932696,-122.2457772,82L 82 801,INTERNATIONAL BLVD:14TH AV
37.78922496,-122.2459252,82L 82 801,INTERNATIONAL BLVD:14TH AV
37.78768596,-122.2429372,82 801,INTERNATIONAL BLVD:17TH AV
37.78749596,-122.2429072,82 801,INTERNATIONAL BLVD:17TH AV
37.78629396,-122.2409002,82 801,INTERNATIONAL BLVD:19TH AV
37.78643196,-122.2408292,82 801,INTERNATIONAL BLVD:19TH AV
37.79862496,-122.2569872,82L 82 801,INTERNATIONAL BLVD:1ST AV
37.78518096,-122.2387362,82 801,INTERNATIONAL BLVD:21ST AV
37.78526996,-122.2391932,82 801,INTERNATIONAL BLVD:21ST AV
37.78345996,-122.2361762,82 801,INTERNATIONAL BLVD:23RD AV
37.78337896,-122.2357272,82 801,INTERNATIONAL BLVD:23RD AV
37.78143396,-122.2324982,82L 82 801,INTERNATIONAL BLVD:26TH AV
37.78147196,-122.2328122,82L 82 801,INTERNATIONAL BLVD:26TH AV
37.77927096,-122.2288692,82 801,INTERNATIONAL BLVD:29TH AV
37.77900496,-122.2287312,82 801,INTERNATIONAL BLVD:29TH AV
37.79803296,-122.2565462,82L 82 801,INTERNATIONAL BLVD:2ND AV
37.77461396,-122.2198132,82 801 47 648 48,INTERNATIONAL BLVD:38TH AV
37.77480196,-122.2197412,82 801 47 648 48,INTERNATIONAL BLVD:38TH AV
37.77385196,-122.2177652,82 801 47 648 48,INTERNATIONAL BLVD:40TH AV
37.77370996,-122.2179402,82 801 47 648 48,INTERNATIONAL BLVD:40TH AV
37.77090996,-122.2120382,82 801,INTERNATIONAL BLVD:46TH AV
37.77078996,-122.2113382,82 801,INTERNATIONAL BLVD:46TH AV
37.76993996,-122.2095302,82 801,INTERNATIONAL BLVD:48TH AV
37.76976096,-122.2095952,82 801,INTERNATIONAL BLVD:49TH AV
37.76865996,-122.2068202,82 801,INTERNATIONAL BLVD:52ND AV
37.76858196,-122.2072482,82 801,INTERNATIONAL BLVD:52ND AV
37.76766496,-122.2052522,82 801,INTERNATIONAL BLVD:54TH AV
37.76794396,-122.2053052,82 801,INTERNATIONAL BLVD:54TH AV
37.76625696,-122.2020892,82 801,INTERNATIONAL BLVD:57TH AV
37.76608696,-122.2013622,82 801,INTERNATIONAL BLVD:57TH AV
37.76396796,-122.1968942,82 801,INTERNATIONAL BLVD:62ND AV
37.76402396,-122.1974592,82 801,INTERNATIONAL BLVD:62ND AV
37.76318296,-122.1952462,82 801,INTERNATIONAL BLVD:64TH AV
37.76335496,-122.1960442,82 801,INTERNATIONAL BLVD:64TH AV
37.76073596,-122.1900922,82 801,INTERNATIONAL BLVD:69TH AV
37.76073596,-122.1905162,82 801 356,INTERNATIONAL BLVD:69TH AV
37.75754696,-122.1838532,82 801 356,INTERNATIONAL BLVD:78TH AV
37.75745896,-122.1832582,82 801,INTERNATIONAL BLVD:78TH AV
37.75658396,-122.1813562,82 801,INTERNATIONAL BLVD:80TH AV
37.75668796,-122.1820242,82 801 356,INTERNATIONAL BLVD:80TH AV
37.75561296,-122.1797522,82L 82 801 356,INTERNATIONAL BLVD:82ND AV
37.75338796,-122.1773542,82 801 356,INTERNATIONAL BLVD:85TH AV
37.75159796,-122.1760422,82 801 56 356,INTERNATIONAL BLVD:87TH AV
37.75157796,-122.1757032,82 801 56,INTERNATIONAL BLVD:87TH AV
37.74954796,-122.1745062,82L 82 801 614,INTERNATIONAL BLVD:90TH AV
37.74946796,-122.1741392,82L 82 801,INTERNATIONAL BLVD:90TH AV
37.74725296,-122.1728032,82 801 614,INTERNATIONAL BLVD:94TH AV
37.74711196,-122.1723962,82 801 614,INTERNATIONAL BLVD:94TH AV
37.74482296,-122.1707142,82L 82 801 614,INTERNATIONAL BLVD:98TH AV
37.73618996,-122.1642982,82 801,E 14TH ST:DURANT AV
37.77762696,-122.2261122,82 801,INTERNATIONAL BLVD:FRUITVALE AV
37.77761496,-122.2256002,82 801,INTERNATIONAL BLVD:FRUITVALE AV
37.76173696,-122.1926642,82L 82 801 356,INTERNATIONAL BLVD:HAVENSCOURT BLVD
37.76189596,-122.1925232,82L 82 801,INTERNATIONAL BLVD:HAVENSCOURT BLVD
37.75879396,-122.1864752,82L 82 801 356,INTERNATIONAL BLVD:HEGENBERGER RD
37.78052796,-122.2309592,82 801,INTERNATIONAL BLVD:MITCHELL ST
37.79210496,-122.2481102,43 40 840,E 15TH ST:11TH AV
37.79063696,-122.2464722,43 40 840,E 15TH ST:13TH AV
37.79796596,-122.2547472,43 40 840,E 15TH ST:3RD AV
37.79649796,-122.2530912,43 40 40L 840,E 15TH ST:5TH AV
37.79503596,-122.2514322,43 40 40L 62 840,E 15TH ST:7TH AV
37.79334896,-122.2495232,43 40 840,E 15TH ST:9TH AV
37.79466696,-122.2458432,14,E 18TH ST:10TH AV
37.79480896,-122.2461922,14,E 18TH ST:10TH AV
37.79334196,-122.2445362,14,E 18TH ST:12TH AV
37.79320996,-122.2441972,14,E 18TH ST:12TH AV
37.79246796,-122.2433702,14,E 18TH ST:13TH AV
37.79201296,-122.2430282,14,E 18TH ST:14TH AV
37.79977096,-122.2523862,15 14 618,E 18TH ST:3RD AV
37.79772696,-122.2494802,14,E 18TH ST:6TH AV
37.79759496,-122.2491622,14,E 18TH ST:6TH AV
37.79642296,-122.2478232,14,E 18TH ST:8TH AV
37.79628796,-122.2478602,14,E 18TH ST:8TH AV
37.80038396,-122.2536172,15 14 618,E 18TH ST:ATHOL AV
37.79905996,-122.2508342,14,E 18TH ST:PARK BLVD
37.79371496,-122.2397772,14,E 21ST ST:14TH AV
37.79277596,-122.2385912,14,E 21ST ST:17TH AV
37.79270996,-122.2381282,14,E 21ST ST:17TH AV
37.79153296,-122.2365162,14,E 21ST ST:19TH AV
37.79144896,-122.2360102,14,E 21ST ST:19TH AV
37.79027596,-122.2344152,14,E 21ST ST:21ST AV
37.79020196,-122.2339292,14,E 21ST ST:21ST AV
37.78864496,-122.2315292,14,E 21ST ST:23RD AV
37.78877396,-122.2319232,14,E 21ST ST:23RD AV
37.78748496,-122.2298112,14,E 21ST ST:24TH AV
37.78741196,-122.2294742,14,E 21ST ST:24TH AV
37.79877296,-122.2406112,62,E 24TH ST:10TH AV
37.79860396,-122.2402842,62,E 24TH ST:10TH AV
37.79728296,-122.2389332,62,E 24TH ST:12TH AV
37.79714696,-122.2386352,62,E 24TH ST:12TH AV
37.80008396,-122.2419612,62,E 24TH ST:8TH AV
37.79142496,-122.2225472,14,E 27TH ST:26TH AV
37.79135796,-122.2221742,14,E 27TH ST:26TH AV
37.79058296,-122.2204402,14,E 27TH ST:FRUITVALE AV
37.79893496,-122.2296952,62,E 31ST ST:BEAUMONT AV (14TH AV JCTN)
37.79931396,-122.2317192,62,E 31ST ST:STUART ST (HIGHLAND HOSPITAL)
37.79939196,-122.2316142,62,E 31ST ST:STUART ST (OPP. HIGHLAND HOSPITAL)
37.79955396,-122.2330212,62,E 31ST ST:VALLECITO PL
37.79966596,-122.2330802,62,E 31ST ST:VALLECITO PL
37.76925696,-122.1742832,NL NX3 805,EASTMONT TRANSIT CENTER
37.76916796,-122.1740292,50,EASTMONT TRANSIT CENTER
37.76900096,-122.1739022,57 657,EASTMONT TRANSIT CENTER
37.76917596,-122.1743912,40 40L 840,EASTMONT TRANSIT CENTER
37.76901996,-122.1741822,43,EASTMONT TRANSIT CENTER
37.76880396,-122.1740442,40 40L,EASTMONT TRANSIT CENTER
37.73629196,-122.1829372,45 614,EDES AV:98TH AV
37.73636896,-122.1828402,45 614,EDES AV:98TH AV
37.73773196,-122.1878752,45 614,EDES AV:CLARA ST
37.73474996,-122.1799232,45 614,EDES AV:HALE AV
37.73463296,-122.1799542,45 614,EDES AV:HALE AV
37.73776396,-122.1883592,45 614,EDES AV:JONES AV
37.73716696,-122.1861742,45 614,EDES AV:MADDUX DR
37.73833296,-122.1905182,45 614,EDES AV:PHELPS ST
37.73862896,-122.1911972,45 614,EDES AV:PHELPS ST
37.73707696,-122.1854212,45 614,EDES AV:TYLER ST
37.74553096,-122.2065482,98,EDGEWATER DR:#7703
37.74012496,-122.2013832,98,EDGEWATER DR:#8000
37.73982696,-122.2015432,98,EDGEWATER DR:#8001
37.74619396,-122.2067132,98,EDGEWATER DR:HASSLER WY
37.73731996,-122.1975282,98,EDGEWATER DR:HEGENBERGER RD
37.74893096,-122.2095332,98,EDGEWATER DR:OAKLAND CITY SERVICE CENTER
37.74340296,-122.2046782,98,EDGEWATER DR:PARDEE LN
37.74354796,-122.2043882,98,EDGEWATER DR:PARDEE LN
37.73729796,-122.1984412,98,EDGEWATER DR:PENDLETON WY
37.74158796,-122.2030832,98,EDGEWATER DR:ROLAND WY
37.74188896,-122.2029352,98,EDGEWATER DR:ROLAND WY
37.77442996,-122.1669642,56 650,EDWARDS AV:GREENLY DR
37.77409896,-122.1678642,56 650,EDWARDS AV:SUNKIST DR
37.79517096,-122.2765242,72 72M,EMBARCADERO W:BROADWAY
37.79508696,-122.2758142,72M 72,EMBARCADERO W:FRANKLIN ST
37.79473996,-122.2754342,72 72M,EMBARCADERO W:FRANKLIN ST
37.73415396,-122.1949622,98 610 613,EMPIRE RD:CAIRO RD
37.73094996,-122.1921062,98 610 613,EMPIRE RD:CORAL RD (NEAR 98TH AV)
37.73080996,-122.1920492,98 613 610,EMPIRE RD:CORAL RD (NEAR 98TH AV)
37.73279996,-122.1949482,98 613 610,EMPIRE RD:TUNIS RD
37.73263796,-122.1946032,98 610 613,EMPIRE RD:TUNIS RD
37.73165496,-122.1931592,98 610 613,EMPIRE RD:WISTAR RD
37.73181896,-122.1935322,98 613 610,EMPIRE RD:WISTAR RD
37.72864196,-122.1755152,45 614 645,ESTEPA DR:BERGEDO DR
37.72869896,-122.1773082,45 614 645,ESTEPA DR:EL PASEO DR
37.76121496,-122.1993752,356,FENHAM ST:64TH AV (PALO VISTA GARDEN)
37.84104296,-122.2306842,CB 651 662 660,FLORENCE AV:ALTA RD
37.84213796,-122.2293872,CB 651 662 660,FLORENCE AV:BROADWAY TER
37.84224996,-122.2291832,CB 660 662,FLORENCE AV:BROADWAY TER
37.84058596,-122.2298532,CB 660 662,FLORENCE AV:HERMOSA AV
37.83912296,-122.2283562,CB 662 660,FLORENCE AV:MODOC AV
37.83916896,-122.2282852,CB 660 662,FLORENCE AV:MODOC AV
37.83970696,-122.2291552,CB 662 660,FLORENCE AV:MORPETH ST
37.76156996,-122.1567132,46 646,FONTAINE ST:#9120
37.76177896,-122.1567382,46 646,FONTAINE ST:#9120
37.76090396,-122.1522802,46 646,FONTAINE ST:CREST AV (CHARLES HOWARD SCHOOL)
37.76156596,-122.1515322,46 645 646,FONTAINE ST:CREST ST (CHARLES HOWARD SCHOOL)
37.76546696,-122.1526892,46 646,FONTAINE ST:OVERPASS (NEAR KING ESTATES MIDDLE SCH
37.76533896,-122.1529182,46 645 646,FONTAINE ST:OVERPASS (NEAR KING ESTATES MIDDLE SCH
37.74421596,-122.1489892,45 50,FOOTHILL BLVD:106TH AV
37.79262796,-122.2468892,43 40 840,FOOTHILL BLVD:11TH AV
37.79122596,-122.2451102,43 40 40L 840,FOOTHILL BLVD:13TH AV
37.79061496,-122.2434382,43 40 40L 840,FOOTHILL BLVD:15TH AV
37.79008096,-122.2428562,43 40 840,FOOTHILL BLVD:16TH AV
37.78998596,-122.2424022,43 40 840,FOOTHILL BLVD:16TH AV
37.78900396,-122.2407502,43 40 840,FOOTHILL BLVD:18TH AV
37.78883296,-122.2407582,43 40 840,FOOTHILL BLVD:18TH AV
37.78809996,-122.2392552,43 40 840,FOOTHILL BLVD:19TH AV
37.78756196,-122.2386292,43 40 840,FOOTHILL BLVD:20TH AV (ROOSEVELT MIDDLE SCHOOL)
37.78685396,-122.2371572,43 40 840,FOOTHILL BLVD:21ST AV
37.78539396,-122.2343822,43 40 40L 840,FOOTHILL BLVD:23RD AV
37.78521296,-122.2343522,43 40 40L 840,FOOTHILL BLVD:23RD AV
37.78475196,-122.2325952,43 40 840,FOOTHILL BLVD:24TH AV
37.78482496,-122.2318412,43 40 840,FOOTHILL BLVD:24TH AV
37.78461596,-122.2304842,43 40 840,FOOTHILL BLVD:25TH AV
37.78467596,-122.2293862,43 40 840,FOOTHILL BLVD:26TH AV
